"","area_id","survey_id","iso3","survyear","period","tips","births","pys","asfr","survtype","age_group"
"420","SSD_1_1","SSD2010MICS","SSD",2010,1999,10,27.3350362563858,99.9397968924432,0.273515027109813,"MICS","Y025_029"
"421","SSD_1_10","SSD2010MICS","SSD",2010,1999,10,26.4796703008521,106.060104548657,0.249666643395625,"MICS","Y025_029"
"422","SSD_1_2","SSD2010MICS","SSD",2010,1999,10,40.3998233981111,187.227959352188,0.215778794673057,"MICS","Y025_029"
"423","SSD_1_3","SSD2010MICS","SSD",2010,1999,10,15.1308823246273,61.9329096031289,0.244310858662821,"MICS","Y025_029"
"424","SSD_1_4","SSD2010MICS","SSD",2010,1999,10,34.7781181270656,128.202058705684,0.271275816302658,"MICS","Y025_029"
"425","SSD_1_5","SSD2010MICS","SSD",2010,1999,10,18.8883528275007,74.7895952065102,0.252553216464748,"MICS","Y025_029"
"426","SSD_1_6","SSD2010MICS","SSD",2010,1999,10,7.34088798224688,33.1639335330264,0.221351546701673,"MICS","Y025_029"
"427","SSD_1_7","SSD2010MICS","SSD",2010,1999,10,16.5665334483574,66.7454621736202,0.248204640568134,"MICS","Y025_029"
"428","SSD_1_8","SSD2010MICS","SSD",2010,1999,10,7.17122235788151,66.6301141807899,0.107627346073932,"MICS","Y025_029"
"429","SSD_1_9","SSD2010MICS","SSD",2010,1999,10,30.151407882955,120.506786063334,0.250205062037822,"MICS","Y025_029"
"430","SSD_1_1","SSD2010MICS","SSD",2010,1999,10,10.9943398894387,50.2672061961598,0.218717942002485,"MICS","Y030_034"
"431","SSD_1_10","SSD2010MICS","SSD",2010,1999,10,15.5577671353717,51.837019733116,0.300128503055754,"MICS","Y030_034"
"432","SSD_1_2","SSD2010MICS","SSD",2010,1999,10,6.10093964380584,60.928518386508,0.100132742521388,"MICS","Y030_034"
"433","SSD_1_3","SSD2010MICS","SSD",2010,1999,10,6.06868437000021,20.4443835317419,0.296838706854525,"MICS","Y030_034"
"434","SSD_1_4","SSD2010MICS","SSD",2010,1999,10,8.41348843925036,37.0452786640219,0.227113649638205,"MICS","Y030_034"
"435","SSD_1_5","SSD2010MICS","SSD",2010,1999,10,9.10935539907026,36.0550049428876,0.252651619754312,"MICS","Y030_034"
"436","SSD_1_6","SSD2010MICS","SSD",2010,1999,10,1.12000137199129,12.4792169070985,0.0897493312544478,"MICS","Y030_034"
"437","SSD_1_7","SSD2010MICS","SSD",2010,1999,10,7.88226080170825,23.2687527572711,0.338748745320919,"MICS","Y030_034"
"438","SSD_1_8","SSD2010MICS","SSD",2010,1999,10,4.50324994649083,42.1949378518417,0.106724886343073,"MICS","Y030_034"
"439","SSD_1_9","SSD2010MICS","SSD",2010,1999,10,5.3104408527575,56.0352035744276,0.0947697253513859,"MICS","Y030_034"
"440","SSD_1_1","SSD2010MICS","SSD",2010,1999,10,9.50693730285071,39.8159148955158,0.238772293134508,"MICS","Y035_039"
"441","SSD_1_10","SSD2010MICS","SSD",2010,1999,10,10.6704354342079,35.0246832916754,0.304654730075576,"MICS","Y035_039"
"442","SSD_1_2","SSD2010MICS","SSD",2010,1999,10,6.10093964380584,50.698515236896,0.120337639382501,"MICS","Y035_039"
"443","SSD_1_3","SSD2010MICS","SSD",2010,1999,10,3.07517078537335,16.9927431307123,0.180969650498357,"MICS","Y035_039"
"444","SSD_1_4","SSD2010MICS","SSD",2010,1999,10,6.38435605615261,36.9309833880215,0.172872625380005,"MICS","Y035_039"
"445","SSD_1_5","SSD2010MICS","SSD",2010,1999,10,5.73347005118621,24.0836176717941,0.238065149900675,"MICS","Y035_039"
"446","SSD_1_6","SSD2010MICS","SSD",2010,1999,10,2.26063157395219,8.33849963504949,0.271107713964512,"MICS","Y035_039"
"447","SSD_1_7","SSD2010MICS","SSD",2010,1999,10,2.76108890805957,11.4846467032591,0.240415659218845,"MICS","Y035_039"
"448","SSD_1_8","SSD2010MICS","SSD",2010,1999,10,1.39500248859751,32.3532509906951,0.0431178458386986,"MICS","Y035_039"
"449","SSD_1_9","SSD2010MICS","SSD",2010,1999,10,2.91267038804842,29.4674225739398,0.0988437445025919,"MICS","Y035_039"
"450","SSD_1_1","SSD2010MICS","SSD",2010,2000,10,20.9485345725418,66.8072595122614,0.313566739984253,"MICS","Y015_019"
"451","SSD_1_10","SSD2010MICS","SSD",2010,2000,10,19.4079579665923,68.3456083469729,0.283967886686488,"MICS","Y015_019"
"452","SSD_1_2","SSD2010MICS","SSD",2010,2000,10,30.0950368781375,80.6569983347363,0.373123690435881,"MICS","Y015_019"
"453","SSD_1_3","SSD2010MICS","SSD",2010,2000,10,23.4038732827244,45.362025523602,0.515935366919348,"MICS","Y015_019"
"454","SSD_1_4","SSD2010MICS","SSD",2010,2000,10,30.7976159106989,94.3636582028228,0.326371576698556,"MICS","Y015_019"
"455","SSD_1_5","SSD2010MICS","SSD",2010,2000,10,13.8942565287189,48.3961697102393,0.287094136001,"MICS","Y015_019"
"456","SSD_1_6","SSD2010MICS","SSD",2010,2000,10,7.38214564218612,20.8248007495606,0.3544881764279,"MICS","Y015_019"
"457","SSD_1_7","SSD2010MICS","SSD",2010,2000,10,15.2686365099117,47.0249883316996,0.324691978703143,"MICS","Y015_019"
"458","SSD_1_8","SSD2010MICS","SSD",2010,2000,10,13.7059597543664,53.7626316611352,0.254934688479441,"MICS","Y015_019"
"459","SSD_1_9","SSD2010MICS","SSD",2010,2000,10,8.3947445485857,78.8056653650914,0.106524632584402,"MICS","Y015_019"
"460","SSD_1_1","SSD2010MICS","SSD",2010,2000,10,24.5162275718008,48.3598413994297,0.506954259202553,"MICS","Y020_024"
"461","SSD_1_10","SSD2010MICS","SSD",2010,2000,10,29.5598229658286,42.3609470080819,0.69780836014334,"MICS","Y020_024"
"462","SSD_1_2","SSD2010MICS","SSD",2010,2000,10,37.7955830042321,73.2202118479409,0.516190571569549,"MICS","Y020_024"
"463","SSD_1_3","SSD2010MICS","SSD",2010,2000,10,27.8124864589182,28.0030199273267,0.993195967117013,"MICS","Y020_024"
"464","SSD_1_4","SSD2010MICS","SSD",2010,2000,10,33.498428657344,60.3974365652479,0.55463328515864,"MICS","Y020_024"
"465","SSD_1_5","SSD2010MICS","SSD",2010,2000,10,18.7488893814119,37.5721230193821,0.499010646051064,"MICS","Y020_024"
"466","SSD_1_6","SSD2010MICS","SSD",2010,2000,10,3.50440592576118,12.5476438651287,0.279287965408414,"MICS","Y020_024"
"467","SSD_1_7","SSD2010MICS","SSD",2010,2000,10,23.2213131717539,32.1792867671558,0.721622991204861,"MICS","Y020_024"
"468","SSD_1_8","SSD2010MICS","SSD",2010,2000,10,11.4172461065762,31.612181045251,0.361166035656734,"MICS","Y020_024"
"469","SSD_1_9","SSD2010MICS","SSD",2010,2000,10,11.3074149366341,52.7939940001519,0.214179948889671,"MICS","Y020_024"
"470","SSD_1_1","SSD2010MICS","SSD",2010,2000,10,19.9083893662062,37.94841305783,0.524617177953334,"MICS","Y025_029"
"471","SSD_1_10","SSD2010MICS","SSD",2010,2000,10,18.5121859347119,45.0652009905185,0.41078671630926,"MICS","Y025_029"
"472","SSD_1_2","SSD2010MICS","SSD",2010,2000,10,43.0040637919901,74.5499640097418,0.576848887363254,"MICS","Y025_029"
"473","SSD_1_3","SSD2010MICS","SSD",2010,2000,10,24.0297658777614,29.5167521504575,0.814106028850094,"MICS","Y025_029"
"474","SSD_1_4","SSD2010MICS","SSD",2010,2000,10,37.4011683238821,55.0382585768731,0.679548541159658,"MICS","Y025_029"
"475","SSD_1_5","SSD2010MICS","SSD",2010,2000,10,19.7671900259938,30.5238112605636,0.647599012366218,"MICS","Y025_029"
"476","SSD_1_6","SSD2010MICS","SSD",2010,2000,10,8.97862495468925,12.2935974638605,0.730349678447153,"MICS","Y025_029"
"477","SSD_1_7","SSD2010MICS","SSD",2010,2000,10,24.1182041877291,30.438812309067,0.792350369746356,"MICS","Y025_029"
"478","SSD_1_8","SSD2010MICS","SSD",2010,2000,10,13.3877172736682,30.8227562892627,0.4343452333733,"MICS","Y025_029"
"479","SSD_1_9","SSD2010MICS","SSD",2010,2000,10,24.497700414638,54.1354823353056,0.452525762362355,"MICS","Y025_029"
"480","SSD_1_1","SSD2010MICS","SSD",2010,2000,10,6.53731515105488,19.8845495436828,0.328763552661506,"MICS","Y030_034"
"481","SSD_1_10","SSD2010MICS","SSD",2010,2000,10,6.427408033652,21.788756884356,0.294987367465042,"MICS","Y030_034"
"482","SSD_1_2","SSD2010MICS","SSD",2010,2000,10,21.5020318959951,31.7787746520831,0.676616141792793,"MICS","Y030_034"
"483","SSD_1_3","SSD2010MICS","SSD",2010,2000,10,9.81057635078379,10.1666316662534,0.964978045122701,"MICS","Y030_034"
"484","SSD_1_4","SSD2010MICS","SSD",2010,2000,10,4.80770767957163,19.0970948048289,0.251750736366244,"MICS","Y030_034"
"485","SSD_1_5","SSD2010MICS","SSD",2010,2000,10,8.96989195298155,14.0604685926525,0.637951138959117,"MICS","Y030_034"
"486","SSD_1_6","SSD2010MICS","SSD",2010,2000,10,3.04855681521895,5.15862194628608,0.59096340979469,"MICS","Y030_034"
"487","SSD_1_7","SSD2010MICS","SSD",2010,2000,10,4.79058183131218,10.1770523973661,0.470723903568778,"MICS","Y030_034"
"488","SSD_1_8","SSD2010MICS","SSD",2010,2000,10,7.67251368728633,20.8339119919457,0.36827042805271,"MICS","Y030_034"
"489","SSD_1_9","SSD2010MICS","SSD",2010,2000,10,6.76677604678171,21.0934952083006,0.320799183822266,"MICS","Y030_034"
"490","SSD_1_1","SSD2010MICS","SSD",2010,2000,10,3.7133234450898,19.078441224166,0.194634530224947,"MICS","Y035_039"
"491","SSD_1_10","SSD2010MICS","SSD",2010,2000,10,10.7961692998442,21.6486364534768,0.498699736726851,"MICS","Y035_039"
"492","SSD_1_2","SSD2010MICS","SSD",2010,2000,10,18.6003052167668,26.8340535036243,0.693160472913813,"MICS","Y035_039"
"493","SSD_1_3","SSD2010MICS","SSD",2010,2000,10,7.48378396156715,9.87974598385906,0.757487487410477,"MICS","Y035_039"
"494","SSD_1_4","SSD2010MICS","SSD",2010,2000,10,12.7687121123052,17.3266054874181,0.736942508535635,"MICS","Y035_039"
"495","SSD_1_5","SSD2010MICS","SSD",2010,2000,10,5.73347005118621,11.3204672359569,0.506469382551203,"MICS","Y035_039"
"496","SSD_1_6","SSD2010MICS","SSD",2010,2000,10,1.90792661325804,3.8486834449022,0.495734876762909,"MICS","Y035_039"
"497","SSD_1_7","SSD2010MICS","SSD",2010,2000,10,1.29789693844566,7.06980807117827,0.18358305138959,"MICS","Y035_039"
"498","SSD_1_8","SSD2010MICS","SSD",2010,2000,10,10.9769710600736,17.376913911903,0.6316985349484,"MICS","Y035_039"
"499","SSD_1_9","SSD2010MICS","SSD",2010,2000,10,2.56940377248886,17.4747483672386,0.147035237274486,"MICS","Y035_039"
"500","SSD_1_1","SSD2010MICS","SSD",2010,2000,9,31.495617081728,186.567039329923,0.168816620528729,"MICS","Y015_019"
"501","SSD_1_10","SSD2010MICS","SSD",2010,2000,9,30.722697701408,150.723348569258,0.203835026179046,"MICS","Y015_019"
"502","SSD_1_2","SSD2010MICS","SSD",2010,2000,9,28.1979441104994,196.608578213097,0.143421738597472,"MICS","Y015_019"
"503","SSD_1_3","SSD2010MICS","SSD",2010,2000,9,15.9200893211573,98.1919450577354,0.162132334905847,"MICS","Y015_019"
"504","SSD_1_4","SSD2010MICS","SSD",2010,2000,9,25.2404653177511,221.790918578929,0.113802970290547,"MICS","Y015_019"
"505","SSD_1_5","SSD2010MICS","SSD",2010,2000,9,13.1548827763144,132.039437331324,0.0996284370956926,"MICS","Y015_019"
"506","SSD_1_6","SSD2010MICS","SSD",2010,2000,9,9.99548217683245,59.6162862756582,0.167663616794488,"MICS","Y015_019"
"507","SSD_1_7","SSD2010MICS","SSD",2010,2000,9,14.2064504627683,115.745588602991,0.1227385910274,"MICS","Y015_019"
"508","SSD_1_8","SSD2010MICS","SSD",2010,2000,9,14.4644772815674,125.547734820538,0.115210977738813,"MICS","Y015_019"
"509","SSD_1_9","SSD2010MICS","SSD",2010,2000,9,24.497700414638,194.944295153721,0.125665131135644,"MICS","Y015_019"
"510","SSD_1_1","SSD2010MICS","SSD",2010,2000,9,45.9068365032149,137.276707476979,0.334410967067471,"MICS","Y020_024"
"511","SSD_1_10","SSD2010MICS","SSD",2010,2000,9,19.5336918322285,117.786139682713,0.165840326245919,"MICS","Y020_024"
"512","SSD_1_2","SSD2010MICS","SSD",2010,2000,9,40.8094847390028,185.538538696078,0.219951526113132,"MICS","Y020_024"
"513","SSD_1_3","SSD2010MICS","SSD",2010,2000,9,11.266504542724,60.3160203992834,0.186791244981704,"MICS","Y020_024"
"514","SSD_1_4","SSD2010MICS","SSD",2010,2000,9,35.1528395837537,154.358103912697,0.227735627043175,"MICS","Y020_024"
"515","SSD_1_5","SSD2010MICS","SSD",2010,2000,9,31.0249349592332,101.908556854644,0.304438958972653,"MICS","Y020_024"
"516","SSD_1_6","SSD2010MICS","SSD",2010,2000,9,8.5021470141774,37.9645254068584,0.223949777405658,"MICS","Y020_024"
"517","SSD_1_7","SSD2010MICS","SSD",2010,2000,9,22.0887112644765,80.2131535721371,0.275375175776025,"MICS","Y020_024"
"518","SSD_1_8","SSD2010MICS","SSD",2010,2000,9,13.3877172736681,74.7764027417337,0.179036658394859,"MICS","Y020_024"
"519","SSD_1_9","SSD2010MICS","SSD",2010,2000,9,39.4875877022256,136.210962825969,0.289900217155627,"MICS","Y020_024"
"520","SSD_1_1","SSD2010MICS","SSD",2010,2000,9,31.7920609947696,106.057149833356,0.299763486429,"MICS","Y025_029"
"521","SSD_1_10","SSD2010MICS","SSD",2010,2000,9,30.8484315670443,105.417103162418,0.292632131235059,"MICS","Y025_029"
"522","SSD_1_2","SSD2010MICS","SSD",2010,2000,9,39.0977032011716,176.225784926293,0.221861421797749,"MICS","Y025_029"
"523","SSD_1_3","SSD2010MICS","SSD",2010,2000,9,14.2191895269776,72.6154356309708,0.195814972442485,"MICS","Y025_029"
"524","SSD_1_4","SSD2010MICS","SSD",2010,2000,9,42.2866385532824,140.109381177355,0.301811614596703,"MICS","Y025_029"
"525","SSD_1_5","SSD2010MICS","SSD",2010,2000,9,30.5644880990061,83.1351345020881,0.367648266669232,"MICS","Y025_029"
"526","SSD_1_6","SSD2010MICS","SSD",2010,2000,9,7.32025915227726,34.4702659918145,0.212364452134358,"MICS","Y025_029"
"527","SSD_1_7","SSD2010MICS","SSD",2010,2000,9,21.75812120214,69.7292309051931,0.312037303720205,"MICS","Y025_029"
"528","SSD_1_8","SSD2010MICS","SSD",2010,2000,9,13.0694747929699,69.0256063236589,0.189342412027321,"MICS","Y025_029"
"529","SSD_1_9","SSD2010MICS","SSD",2010,2000,9,30.9212098458601,138.301435941082,0.223578371659373,"MICS","Y025_029"
"530","SSD_1_1","SSD2010MICS","SSD",2010,2000,9,16.1950659211164,57.4615438733141,0.281841816795278,"MICS","Y030_034"
"531","SSD_1_10","SSD2010MICS","SSD",2010,2000,9,16.7050068985246,61.2293243882446,0.272826902230719,"MICS","Y030_034"
"532","SSD_1_2","SSD2010MICS","SSD",2010,2000,9,12.7968518583102,89.7685864732063,0.142553785918527,"MICS","Y030_034"
"533","SSD_1_3","SSD2010MICS","SSD",2010,2000,9,3.74189198078358,24.7271450094564,0.151327295543119,"MICS","Y030_034"
"534","SSD_1_4","SSD2010MICS","SSD",2010,2000,9,17.2016983351888,53.5488103519784,0.321233996089201,"MICS","Y030_034"
"535","SSD_1_5","SSD2010MICS","SSD",2010,2000,9,9.9184608745191,40.6422422371879,0.244043151375237,"MICS","Y030_034"
"536","SSD_1_6","SSD2010MICS","SSD",2010,2000,9,1.5552216525639,15.6589266915943,0.0993185346093191,"MICS","Y030_034"
"537","SSD_1_7","SSD2010MICS","SSD",2010,2000,9,11.610656585877,30.5112667784426,0.380536693877304,"MICS","Y030_034"
"538","SSD_1_8","SSD2010MICS","SSD",2010,2000,9,6.53473739648493,50.5348437293119,0.129311518830216,"MICS","Y030_034"
"539","SSD_1_9","SSD2010MICS","SSD",2010,2000,9,19.1872595618805,54.7721681784976,0.350310389381536,"MICS","Y030_034"
"540","SSD_1_1","SSD2010MICS","SSD",2010,2000,9,6.83375906409646,55.4025017724764,0.123347481530002,"MICS","Y035_039"
"541","SSD_1_10","SSD2010MICS","SSD",2010,2000,9,4.24302740055591,51.7375076764133,0.0820106648177464,"MICS","Y035_039"
"542","SSD_1_2","SSD2010MICS","SSD",2010,2000,9,14.0989720552497,62.6553307277988,0.225024301866694,"MICS","Y035_039"
"543","SSD_1_3","SSD2010MICS","SSD",2010,2000,9,2.99351358462686,22.0080295395527,0.136019155156391,"MICS","Y035_039"
"544","SSD_1_4","SSD2010MICS","SSD",2010,2000,9,6.00963459946454,43.9109969660061,0.136859443298838,"MICS","Y035_039"
"545","SSD_1_5","SSD2010MICS","SSD",2010,2000,9,5.66373832814185,32.6512631538082,0.173461538117593,"MICS","Y035_039"
"546","SSD_1_6","SSD2010MICS","SSD",2010,2000,9,3.00729915527971,11.2125909433531,0.268207336776383,"MICS","Y035_039"
"547","SSD_1_7","SSD2010MICS","SSD",2010,2000,9,4.62528680014393,18.3815009850635,0.251627263948812,"MICS","Y035_039"
"548","SSD_1_8","SSD2010MICS","SSD",2010,2000,9,6.5957536793871,43.1311209566641,0.152923307650969,"MICS","Y035_039"
"549","SSD_1_9","SSD2010MICS","SSD",2010,2000,9,6.93840935456149,52.8594181247793,0.131261553772362,"MICS","Y035_039"
"550","SSD_1_1","SSD2010MICS","SSD",2010,2000,9,0,2.51368424864425,0,"MICS","Y040_044"
"551","SSD_1_10","SSD2010MICS","SSD",2010,2000,9,0,0.866944394209072,0,"MICS","Y040_044"
"552","SSD_1_2","SSD2010MICS","SSD",2010,2000,9,0,5.31657900514535,0,"MICS","Y040_044"
"553","SSD_1_3","SSD2010MICS","SSD",2010,2000,9,0,0.498918930771144,0,"MICS","Y040_044"
"554","SSD_1_4","SSD2010MICS","SSD",2010,2000,9,0,0.532029671346051,0,"MICS","Y040_044"
"555","SSD_1_5","SSD2010MICS","SSD",2010,2000,9,0,1.28108366946066,0,"MICS","Y040_044"
"556","SSD_1_6","SSD2010MICS","SSD",2010,2000,9,0,0.620336011007914,0,"MICS","Y040_044"
"557","SSD_1_7","SSD2010MICS","SSD",2010,2000,9,0.731595984806955,0.914494981008694,0.8,"MICS","Y040_044"
"558","SSD_1_8","SSD2010MICS","SSD",2010,2000,9,0,1.03099779572259,0,"MICS","Y040_044"
"559","SSD_1_1","SSD2010MICS","SSD",2010,2001,9,11.7380411827326,66.5346554217433,0.176419959017277,"MICS","Y015_019"
"560","SSD_1_10","SSD2010MICS","SSD",2010,2001,9,13.6248542335481,65.6897802249262,0.207412084298284,"MICS","Y015_019"
"561","SSD_1_2","SSD2010MICS","SSD",2010,2001,9,9.59763889373267,79.5442662057587,0.120657834329708,"MICS","Y015_019"
"562","SSD_1_3","SSD2010MICS","SSD",2010,2001,9,13.5932969319406,47.0141334988881,0.289132137940224,"MICS","Y015_019"
"563","SSD_1_4","SSD2010MICS","SSD",2010,2001,9,26.3646296878153,94.2570174136793,0.279709993072506,"MICS","Y015_019"
"564","SSD_1_5","SSD2010MICS","SSD",2010,2001,9,7.35168100208388,53.0462199273131,0.138590101465431,"MICS","Y015_019"
"565","SSD_1_6","SSD2010MICS","SSD",2010,2001,9,8.44026052426855,21.3743191163039,0.394878567983505,"MICS","Y015_019"
"566","SSD_1_7","SSD2010MICS","SSD",2010,2001,9,12.7432584931544,47.9315767151221,0.265863536450992,"MICS","Y015_019"
"567","SSD_1_8","SSD2010MICS","SSD",2010,2001,9,13.7059597543664,55.9510468404472,0.244963419423608,"MICS","Y015_019"
"568","SSD_1_9","SSD2010MICS","SSD",2010,2001,9,9.50781312705035,80.3903008862664,0.118270649844957,"MICS","Y015_019"
"569","SSD_1_1","SSD2010MICS","SSD",2010,2001,9,17.0843976602411,51.3186234360846,0.332908338461555,"MICS","Y020_024"
"570","SSD_1_10","SSD2010MICS","SSD",2010,2001,9,15.0391967004001,52.2364798886664,0.287906013813597,"MICS","Y020_024"
"571","SSD_1_2","SSD2010MICS","SSD",2010,2001,9,34.001397468956,75.4615305074043,0.450579218846082,"MICS","Y020_024"
"572","SSD_1_3","SSD2010MICS","SSD",2010,2001,9,13.6341255323139,29.0552959227,0.469247519233213,"MICS","Y020_024"
"573","SSD_1_4","SSD2010MICS","SSD",2010,2001,9,24.3354973047175,64.7667949376455,0.375740336203862,"MICS","Y020_024"
"574","SSD_1_5","SSD2010MICS","SSD",2010,2001,9,14.103451697852,40.007556689406,0.352519695400109,"MICS","Y020_024"
"575","SSD_1_6","SSD2010MICS","SSD",2010,2001,9,5.8062951596526,13.874773058154,0.41847856792442,"MICS","Y020_024"
"576","SSD_1_7","SSD2010MICS","SSD",2010,2001,9,8.61385678651521,35.8686452421547,0.240150045488525,"MICS","Y020_024"
"577","SSD_1_8","SSD2010MICS","SSD",2010,2001,9,6.53473739648493,35.3242118120585,0.184993155155246,"MICS","Y020_024"
"578","SSD_1_9","SSD2010MICS","SSD",2010,2001,9,9.85107974260991,55.1280389549695,0.178694543273281,"MICS","Y020_024"
"579","SSD_1_1","SSD2010MICS","SSD",2010,2001,9,4.1605808253422,38.7783611998702,0.107291301040234,"MICS","Y025_029"
"580","SSD_1_10","SSD2010MICS","SSD",2010,2001,9,9.25609296735594,41.4861306204743,0.223112949530845,"MICS","Y025_029"
"581","SSD_1_2","SSD2010MICS","SSD",2010,2001,9,21.5020318959951,72.3675743191318,0.297122462626339,"MICS","Y025_029"
"582","SSD_1_3","SSD2010MICS","SSD",2010,2001,9,14.2600181273508,31.0860809592106,0.458726789847264,"MICS","Y025_029"
"583","SSD_1_4","SSD2010MICS","SSD",2010,2001,9,17.1239357853601,57.9988886635765,0.295245929360608,"MICS","Y025_029"
"584","SSD_1_5","SSD2010MICS","SSD",2010,2001,9,18.1489790750962,31.1655062286724,0.582341866739807,"MICS","Y025_029"
"585","SSD_1_6","SSD2010MICS","SSD",2010,2001,9,3.89836854639456,12.6272247594816,0.308727263563383,"MICS","Y025_029"
"586","SSD_1_7","SSD2010MICS","SSD",2010,2001,9,8.5189776154809,28.5667078193964,0.298213489259572,"MICS","Y025_029"
"587","SSD_1_8","SSD2010MICS","SSD",2010,2001,9,7.23223864078369,30.5535662872879,0.236706856829107,"MICS","Y025_029"
"588","SSD_1_9","SSD2010MICS","SSD",2010,2001,9,16.4462224816118,57.4191755828423,0.286423869981969,"MICS","Y025_029"
"589","SSD_1_1","SSD2010MICS","SSD",2010,2001,9,4.1605808253422,21.8530256112908,0.190389234852338,"MICS","Y030_034"
"590","SSD_1_10","SSD2010MICS","SSD",2010,2001,9,9.38182683299221,29.7051550541834,0.315831606193585,"MICS","Y030_034"
"591","SSD_1_2","SSD2010MICS","SSD",2010,2001,9,18.8977915021161,40.9704172440549,0.461254553243738,"MICS","Y030_034"
"592","SSD_1_3","SSD2010MICS","SSD",2010,2001,9,5.3203059738435,12.2598180551153,0.433962881824633,"MICS","Y030_034"
"593","SSD_1_4","SSD2010MICS","SSD",2010,2001,9,8.78820989593843,25.3253169206948,0.34701283002532,"MICS","Y030_034"
"594","SSD_1_5","SSD2010MICS","SSD",2010,2001,9,10.5881029038792,15.3764181236353,0.688593586539123,"MICS","Y030_034"
"595","SSD_1_6","SSD2010MICS","SSD",2010,2001,9,2.32251806386104,5.97937740593896,0.388421386740737,"MICS","Y030_034"
"596","SSD_1_7","SSD2010MICS","SSD",2010,2001,9,2.43049884572306,15.1130388461908,0.160821319289844,"MICS","Y030_034"
"597","SSD_1_8","SSD2010MICS","SSD",2010,2001,9,4.12399118289037,23.7892196552473,0.173355462795969,"MICS","Y030_034"
"598","SSD_1_9","SSD2010MICS","SSD",2010,2001,9,5.65370746831706,22.3140469309696,0.253369883365724,"MICS","Y030_034"
"599","SSD_1_1","SSD2010MICS","SSD",2010,2001,9,6.83375906409646,19.078441224166,0.358192736178068,"MICS","Y035_039"
"600","SSD_1_10","SSD2010MICS","SSD",2010,2001,9,5.65736986740788,21.0278936258794,0.269041206316797,"MICS","Y035_039"
"601","SSD_1_2","SSD2010MICS","SSD",2010,2001,9,0,23.6409352202355,0,"MICS","Y035_039"
"602","SSD_1_3","SSD2010MICS","SSD",2010,2001,9,4.57192757768679,10.2811542488529,0.444690106482634,"MICS","Y035_039"
"603","SSD_1_4","SSD2010MICS","SSD",2010,2001,9,2.77857529647388,16.0309982033532,0.173325157998751,"MICS","Y035_039"
"604","SSD_1_5","SSD2010MICS","SSD",2010,2001,9,4.18499082333289,11.9331073194639,0.350704197263594,"MICS","Y035_039"
"605","SSD_1_6","SSD2010MICS","SSD",2010,2001,9,1.53459282259428,3.87119924830351,0.396412771382613,"MICS","Y035_039"
"606","SSD_1_7","SSD2010MICS","SSD",2010,2001,9,0.731595984806955,7.09735724303965,0.1030800563864,"MICS","Y035_039"
"607","SSD_1_8","SSD2010MICS","SSD",2010,2001,9,5.89825243508835,18.6088072254251,0.316960263150536,"MICS","Y035_039"
"608","SSD_1_9","SSD2010MICS","SSD",2010,2001,9,6.76677604678171,21.6933624781619,0.311928409143287,"MICS","Y035_039"
"609","SSD_1_1","SSD2010MICS","SSD",2010,2001,9,2.0802904126711,2.19167283928586,0.949179264067965,"MICS","Y040_044"
"610","SSD_1_10","SSD2010MICS","SSD",2010,2001,9,0,1.79936154997403,0,"MICS","Y040_044"
"611","SSD_1_2","SSD2010MICS","SSD",2010,2001,9,0,6.25903070777567,0,"MICS","Y040_044"
"612","SSD_1_3","SSD2010MICS","SSD",2010,2001,9,0,0.436554064424751,0,"MICS","Y040_044"
"613","SSD_1_4","SSD2010MICS","SSD",2010,2001,9,0,1.89657074401138,0,"MICS","Y040_044"
"614","SSD_1_5","SSD2010MICS","SSD",2010,2001,9,0.809105475448836,1.50079296908395,0.539118647352601,"MICS","Y040_044"
"615","SSD_1_6","SSD2010MICS","SSD",2010,2001,9,0,0.388805413140975,0,"MICS","Y040_044"
"616","SSD_1_7","SSD2010MICS","SSD",2010,2001,9,0,0.765013145012826,0,"MICS","Y040_044"
"617","SSD_1_8","SSD2010MICS","SSD",2010,2001,9,0,1.094207589656,0,"MICS","Y040_044"
"618","SSD_1_9","SSD2010MICS","SSD",2010,2001,9,0,0.364083798506052,0,"MICS","Y040_044"
"619","SSD_1_1","SSD2010MICS","SSD",2010,2001,8,31.9428744619804,173.306051786041,0.184314824166765,"MICS","Y015_019"
"620","SSD_1_10","SSD2010MICS","SSD",2010,2001,8,27.5011761983688,149.574860398921,0.183862288923568,"MICS","Y015_019"
"621","SSD_1_2","SSD2010MICS","SSD",2010,2001,8,26.0033650575121,177.249114680473,0.146705190061955,"MICS","Y015_019"
"622","SSD_1_3","SSD2010MICS","SSD",2010,2001,8,12.7224327346642,96.3209990673436,0.132083687439425,"MICS","Y015_019"
"623","SSD_1_4","SSD2010MICS","SSD",2010,2001,8,25.9121456812985,207.011340446612,0.125172590184648,"MICS","Y015_019"
"624","SSD_1_5","SSD2010MICS","SSD",2010,2001,8,16.2518412320211,133.528698966623,0.121710473911555,"MICS","Y015_019"
"625","SSD_1_6","SSD2010MICS","SSD",2010,2001,8,4.64503612772208,56.0996789614805,0.08279969179345,"MICS","Y015_019"
"626","SSD_1_7","SSD2010MICS","SSD",2010,2001,8,13.9707395714661,106.114946745608,0.131656661007035,"MICS","Y015_019"
"627","SSD_1_8","SSD2010MICS","SSD",2010,2001,8,8.6272411293812,123.924219851901,0.0696170703329135,"MICS","Y015_019"
"628","SSD_1_9","SSD2010MICS","SSD",2010,2001,8,27.2387374949066,191.489393252088,0.142246716814481,"MICS","Y015_019"
